ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-11-29,19.932487201756363,17.355310252685797,22.50425567887387,19.932487201756363,19.932487201756363,-0.10237642370655682,-0.10237642370655682,-0.10237642370655682,-0.15292446643444094,-0.15292446643444094,-0.15292446643444094,0.05054804272788411,0.05054804272788411,0.05054804272788411,0.0,0.0,0.0,19.830110778049807
2023-11-30,19.952804757206266,17.45725139737966,22.4087754103772,19.952804757206266,19.952804757206266,-0.09136113428127758,-0.09136113428127758,-0.09136113428127758,-0.1594000981497841,-0.1594000981497841,-0.1594000981497841,0.06803896386850648,0.06803896386850648,0.06803896386850648,0.0,0.0,0.0,19.861443622924988
2023-12-01,19.973122312656155,17.341091735372025,22.450297318549605,19.973122312656155,19.973122312656155,-0.0465016457190134,-0.0465016457190134,-0.0465016457190134,-0.12896617021429505,-0.12896617021429505,-0.12896617021429505,0.08246452449528163,0.08246452449528163,0.08246452449528163,0.0,0.0,0.0,19.926620666937144
2023-12-04,20.034074979005876,17.49086648737515,22.53758113384796,20.034074979005876,20.034074979005876,-0.02031815264069155,-0.02031815264069155,-0.02031815264069155,-0.12586815167316492,-0.12586815167316492,-0.12586815167316492,0.10554999903247335,0.10554999903247335,0.10554999903247335,0.0,0.0,0.0,20.013756826365185
2023-12-05,20.05439253445576,17.418753888313255,22.43871491654782,20.05439253445576,20.05439253445576,-0.047032831698497486,-0.047032831698497486,-0.047032831698497486,-0.15344116569121555,-0.15344116569121555,-0.15344116569121555,0.10640833399271805,0.10640833399271805,0.10640833399271805,0.0,0.0,0.0,20.007359702757263
2023-12-06,20.07471008990567,17.47676278799195,22.602636197640688,20.07471008990567,20.07471008990567,-0.04887435285815794,-0.04887435285815794,-0.04887435285815794,-0.15292446643442673,-0.15292446643442673,-0.15292446643442673,0.1040501135762688,0.1040501135762688,0.1040501135762688,0.0,0.0,0.0,20.02583573704751
2023-12-07,20.095027645355575,17.472749289239214,22.533366107692665,20.095027645355575,20.095027645355575,-0.06065353048653081,-0.06065353048653081,-0.06065353048653081,-0.1594000981500761,-0.1594000981500761,-0.1594000981500761,0.09874656766354525,0.09874656766354525,0.09874656766354525,0.0,0.0,0.0,20.034374114869046
2023-12-08,20.115345200805482,17.419072449703023,22.8091715074046,20.115345200805482,20.115345200805482,-0.038104417114436205,-0.038104417114436205,-0.038104417114436205,-0.12896617021395218,-0.12896617021395218,-0.12896617021395218,0.09086175309951595,0.09086175309951595,0.09086175309951595,0.0,0.0,0.0,20.077240783691046
2023-12-11,20.17629786715518,17.59144401504623,22.539598353131126,20.17629786715518,20.17629786715518,-0.06931649762886155,-0.06931649762886155,-0.06931649762886155,-0.12586815167319493,-0.12586815167319493,-0.12586815167319493,0.05655165404433337,0.05655165404433337,0.05655165404433337,0.0,0.0,0.0,20.10698136952632
2023-12-12,20.19661542260509,17.556878735581662,22.647761671654305,20.19661542260509,20.19661542260509,-0.1099583635076498,-0.1099583635076498,-0.1099583635076498,-0.15344116569170785,-0.15344116569170785,-0.15344116569170785,0.043482802184058034,0.043482802184058034,0.043482802184058034,0.0,0.0,0.0,20.086657059097437
2023-12-13,20.216932978054995,17.49614488816643,22.559721373772035,20.216932978054995,20.216932978054995,-0.12226468251253131,-0.12226468251253131,-0.12226468251253131,-0.15292446643442972,-0.15292446643442972,-0.15292446643442972,0.030659783921898474,0.030659783921898474,0.030659783921898474,0.0,0.0,0.0,20.094668295542462
2023-12-14,20.23725053350488,17.63153176742268,22.651117016728925,20.23725053350488,20.23725053350488,-0.14065424354582606,-0.14065424354582606,-0.14065424354582606,-0.15940009815002415,-0.15940009815002415,-0.15940009815002415,0.018745854604198108,0.018745854604198108,0.018745854604198108,0.0,0.0,0.0,20.096596289959056
2023-12-15,20.25756808895481,17.547799738478762,22.83725933665642,20.25756808895481,20.25756808895481,-0.12056922445082922,-0.12056922445082922,-0.12056922445082922,-0.12896617021391876,-0.12896617021391876,-0.12896617021391876,0.008396945763089539,0.008396945763089539,0.008396945763089539,0.0,0.0,0.0,20.13699886450398
2023-12-18,20.31852075530449,17.605411947888765,23.004589164656917,20.31852075530449,20.31852075530449,-0.13304735353850006,-0.13304735353850006,-0.13304735353850006,-0.12586815167384316,-0.12586815167384316,-0.12586815167384316,-0.007179201864656914,-0.007179201864656914,-0.007179201864656914,0.0,0.0,0.0,20.18547340176599
2023-12-19,20.338838310754415,17.674968962462255,22.716680455936963,20.338838310754415,20.338838310754415,-0.15890372036443512,-0.15890372036443512,-0.15890372036443512,-0.15344116569141764,-0.15344116569141764,-0.15344116569141764,-0.0054625546730174635,-0.0054625546730174635,-0.0054625546730174635,0.0,0.0,0.0,20.17993459038998
