ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-07-06,6.9507233543333795,4.805015661686587,8.880064706787117,6.9507233543333795,6.9507233543333795,-0.18650315973163614,-0.18650315973163614,-0.18650315973163614,-0.020390097984605834,-0.020390097984605834,-0.020390097984605834,-0.1661130617470303,-0.1661130617470303,-0.1661130617470303,0.0,0.0,0.0,6.7642201946017435
2020-07-07,6.952993963047089,4.7224935713561305,8.85950451042662,6.952993963047089,6.952993963047089,-0.2047681948549722,-0.2047681948549722,-0.2047681948549722,-0.038409245424886516,-0.038409245424886516,-0.038409245424886516,-0.16635894943008567,-0.16635894943008567,-0.16635894943008567,0.0,0.0,0.0,6.748225768192118
2020-07-08,6.955264571760797,4.720266458869106,8.709047817625297,6.955264571760797,6.955264571760797,-0.20027104056488607,-0.20027104056488607,-0.20027104056488607,-0.03479725252871815,-0.03479725252871815,-0.03479725252871815,-0.16547378803616788,-0.16547378803616788,-0.16547378803616788,0.0,0.0,0.0,6.75499353119591
2020-07-09,6.957535180474505,4.605009318847942,8.696076885832616,6.957535180474505,6.957535180474505,-0.19188350893909675,-0.19188350893909675,-0.19188350893909675,-0.028201880430006637,-0.028201880430006637,-0.028201880430006637,-0.16368162850909013,-0.16368162850909013,-0.16368162850909013,0.0,0.0,0.0,6.765651671535408
2020-07-10,6.959805789188212,4.613726733993804,8.75687658963065,6.959805789188212,6.959805789188212,-0.1618456038727553,-0.1618456038727553,-0.1618456038727553,-0.0006093172106955557,-0.0006093172106955557,-0.0006093172106955557,-0.16123628666205972,-0.16123628666205972,-0.16123628666205972,0.0,0.0,0.0,6.797960185315457
2020-07-13,6.966617615329337,4.77945611135643,8.8603253407308,6.966617615329337,6.966617615329337,-0.17317935332592865,-0.17317935332592865,-0.17317935332592865,-0.020390097984655582,-0.020390097984655582,-0.020390097984655582,-0.15278925534127305,-0.15278925534127305,-0.15278925534127305,0.0,0.0,0.0,6.793438262003408
2020-07-14,6.968888224043046,4.78019190843154,8.734257606213756,6.968888224043046,6.968888224043046,-0.18897695987082516,-0.18897695987082516,-0.18897695987082516,-0.03840924542487715,-0.03840924542487715,-0.03840924542487715,-0.15056771444594805,-0.15056771444594805,-0.15056771444594805,0.0,0.0,0.0,6.779911264172221
2020-07-15,6.971158832756753,4.781169268160834,8.743252554628523,6.971158832756753,6.971158832756753,-0.18390640790864385,-0.18390640790864385,-0.18390640790864385,-0.034797252528707266,-0.034797252528707266,-0.034797252528707266,-0.14910915537993658,-0.14910915537993658,-0.14910915537993658,0.0,0.0,0.0,6.787252424848109
2020-07-16,6.973429441470461,4.744058998617169,8.915329798955534,6.973429441470461,6.973429441470461,-0.1768679341350611,-0.1768679341350611,-0.1768679341350611,-0.028201880430046504,-0.028201880430046504,-0.028201880430046504,-0.1486660537050146,-0.1486660537050146,-0.1486660537050146,0.0,0.0,0.0,6.7965615073354
2020-07-17,6.975700050184171,4.908860812961385,8.725390774430934,6.975700050184171,6.975700050184171,-0.15007189340571778,-0.15007189340571778,-0.15007189340571778,-0.0006093172108859052,-0.0006093172108859052,-0.0006093172108859052,-0.14946257619483186,-0.14946257619483186,-0.14946257619483186,0.0,0.0,0.0,6.825628156778453
2020-07-20,6.982511876325294,4.860507755222901,8.770783689927713,6.982511876325294,6.982511876325294,-0.18137755268649425,-0.18137755268649425,-0.18137755268649425,-0.020390097984695068,-0.020390097984695068,-0.020390097984695068,-0.1609874547017992,-0.1609874547017992,-0.1609874547017992,0.0,0.0,0.0,6.8011343236387996
2020-07-21,6.984782485039004,4.8316594543601585,8.643722122266015,6.984782485039004,6.984782485039004,-0.20663944621421504,-0.20663944621421504,-0.20663944621421504,-0.0384092454248748,-0.0384092454248748,-0.0384092454248748,-0.1682302007893402,-0.1682302007893402,-0.1682302007893402,0.0,0.0,0.0,6.778143038824789
2020-07-22,6.987053093752711,4.862441232929786,8.782079986167536,6.987053093752711,6.987053093752711,-0.21203583024009293,-0.21203583024009293,-0.21203583024009293,-0.03479725252875051,-0.03479725252875051,-0.03479725252875051,-0.17723857771134247,-0.17723857771134247,-0.17723857771134247,0.0,0.0,0.0,6.775017263512618
